utc_ts,user,content,is_recruitment,city_tags,dept_tags
1669319700,群主David1688,[照片],F,,
1669319700,群主David1688,[照片],F,,
1669319700,群主David1688,[照片],F,,
1669319820,群主David1688,"為了 開開先鋒  類似這篇apen佳文 個人覺得不錯
門診中 遇到 看 中醫的病人。 如何在話術(x), 洽談中 贏得病人信任....
",F,,
1669320060,群主David1688,"星期五中午後， 如果有人要開聊分享 也歡迎。
但請 聚焦 分享上面幾個主題
1. 開業工作心得
2. 理財心得
3. 人生經歷等。

對於本版的方向 管理方式
也歡迎大家 直接建議
例如

版面乾淨， 本版不宜聊天
聊天等改天人多再另開版",F,,
1669406640,群主David1688,"[投票] 本版內容方向

",F,,
1669334460,群主David1688,"謝謝大家參與投票
看來本群最大的價值 目前是維持版面 乾淨 整齊

資訊縝密度
資訊縝密度
資訊縝密度

未來朝這個方向管理，謝謝大家。
",F,,
1669334460,群主David1688,[照片],F,,
1669383360,群主David1688,"北市/掛牌/醫美/八萬
[徵才] 掛牌負責人醫師（醫學美容診所）
http://www.ptt.cc/bbs/medstudent/M.1669020006.A.728.html",T,,
1669383420,群主David1688,"新北/GI/8~10診，保障35起[徵才] 新北市診所徵肝膽腸胃專科醫師
http://www.ptt.cc/bbs/medstudent/M.1668992943.A.14F.html",T,,
1669386720,Ivan,請問記事本內的基層兒科醫師群組要如何加入呢？密碼太神秘😅,F,,
1669387080,FSU,+1  我也是家不進去 ORZ,F,,
1669394280,群主David1688,這以前要審核學會會員號 跟或是 專科字號。,F,,
1669487460,群主David1688,"新北永和/專任/兒家內
徵［正職醫師］
新北中和靠近永和兒科診所
誠徵正職兒科、家醫科、內科醫師
正職需掛照,每週6-8診,節數可談
週六/日門診可與現有醫師(現有3位醫師)輪值
近捷運站，交通便利，診所附近捷運與公車可達
待遇優低稅負 (執照費+節數薪水+PPF)
分享開業技巧，休假可先安排
如來電未接，請留言或傳簡訊，會儘快與您聯絡
聯絡人：王醫師
連絡電話：0909736367(可用LINE搜尋)

(轉自 5000 群 by Eric Wang)",T,,
1669440240,群主David1688,[照片],F,,
1669440660,群主David1688,"新北新莊/兼職(五六)/家醫內專/每診4~4.5K
(104 轉貼 以價格明確為優先)
請醫師由張貼日期、更新日期、懸缺時間研析與雇主
是否有議價空間 (或是104一次繳半年，雇主也是擺著也是放著 想多找儲備醫師)

https://www.104.com.tw/job/7j509",T,,
1669440780,群主David1688,[照片],F,,
1669440780,群主David1688,https://www.104.com.tw/job/7o8de?,F,,
1669441020,群主David1688,[照片],F,,
1669441020,群主David1688,[照片],F,,
1669441020,群主David1688,[照片],F,,
1669441260,群主David1688,"以上為本周摘錄104待遇明確的院所, 提供市場參考價。 另 ptt 摘錄亦以待遇明確為前提。",F,,
1669441440,群主David1688,"價格過高 或有異常，需請自行研析判斷，或請群友分享分析....

",F,,
1669448880,群主David1688,"請善用關鍵字搜尋功能 例如 台北 新北 桃園
兼職 專任  科別  來搜尋職缺
",F,,
1669449060,群主David1688,"未來我們也會 試圖透過Line message API 拋轉到網頁資料庫
除了 社群 網頁 也可以看到
謝謝
",F,,
1669449240,群主David1688,"台北文山/專任/兒家內急

樂群耳鼻喉科家醫科診所
位於台北市文山區，誠徵正職兒科、家醫科、內科或急診科醫師為第3位醫師
正職需掛照，每週6-8診，需看週六門診，節數可談
近新店交流道，交通便利，診所附近捷運與公車可達
待遇優沃低稅負 (執照費+節數薪水+PPF)，不吝分享開業技巧，休假可先安排
如來電未接，請留言或傳簡訊，會儘快與您聯絡
聯絡人：鍾醫師/劉醫師
連絡電話：0963021274/0958941312

(原文出自 5000大群，由診所親貼，經沈醫師理事改編貼出)",T,,
1669469760,小貓醫師,@普普風 請問怎麼聯繫你？,F,,
1669561200,群主David1688,"如果不想公開揭露line id 可以私訊 客服， 為兩方私訊@普普風
@小貓醫師

https://lin.ee/GlaQY3H",F,,
1669510920,群主David1688,"新北汐止/專兼/科別不限
｛徵 醫師｝
兼任或專任皆可，節數可談，不需任負責醫師。
家醫科診所，歡迎各科醫師。
新北市汐止區，交通方便。
薪資商議，看診獎金無上限，憑努力決定自己的價值。
歡迎參觀、面談。
請洽：0928274505

(轉自 5000群 by Dr KL)",T,,
1669565460,群主David1688,"桃園八德/兼/皮專無亦可
作者intercourse (LOL)
看板medstudent
標題[徵才] 桃園市健保皮膚診所兼職醫師
時間Sun Nov 27 01:35:43 2022


桃園市八德區誠徵健保皮膚門診兼任主治醫師，診次時段皆可談，

1. 非皮專診費: 有無專科皆可，依照經驗能力診費4000-8000+PPF，無經驗者可免費教
學

2. 皮專診費: 10000+PPF。

意者請加 Line聯繫 : dr.briton

(轉自 ptt)",T,,
1669574700,社群副管理員,"新北板橋/專任/ENT
[誠徵] 專任醫師
新北市板橋區耳鼻喉科診所
誠徵耳鼻喉科醫師。
地址 : 板橋區新埔捷運站旁。
時間 : 每週約6到8診。
薪資 : 牌費+診費+PPF。
意者請洽：0928-306798 陳醫師。若無法接聽請留簡訊。
謝謝！

(轉自 實名制群 by 陳醫師)",T,,
1669574760,社群副管理員,"台中北區/專任/兒家內耳
✅誠徵「專任醫師」
台中市北區耳鼻喉科診所誠徵 兒科、家醫科、內科或耳鼻喉科醫師。
每週7- 9節 團隊相處融洽。診所業績穩定，
待優，
用心深耕富潛力。
意 請洽 郭醫師
0987-160999
（可先 簡訊）
當儘快回覆，謝謝。

(轉自實名制群 by 郭醫師)",T,,
1669574880,社群副管理員,"台南安南/專任/兒家內耳
誠徵《醫師》

💎台南安南區耳鼻喉科診所，誠徵專任醫師（ENT、小兒、家醫、內科..等）

💰專任每周6-9診，診費+牌費+PPF，近永康，好停車

🧧待遇優渥，稅賦低，工作氣氛佳，交通便利，診所內有兩位長線股票老手，目標是靠股票度日，看診當作服務

❤️可112年2-7月就職，時間可談

☎️意者請洽余醫師0912336458，若漏接電話，請留簡訊，當盡快與您回覆。

(轉自 實名制群 by 余醫師)",T,,
1669669320,群主David1688,"台南安南/兼職/兒家耳
誠聘 報備支援「醫師」

❤️地區：台南市安南區耳鼻喉診所
❤️科別：耳鼻喉，小兒，家醫，⋯）

❤️看診時間：一週2診，可以討論

☎️若有意者請洽0928338178
漏接電話，麻煩請留言，盡快與  您回覆。


歡迎雇主自貼 醫師自薦",T,,
1669627260,群主David1688,"點個手指頭 拿西醫感控學分  (今天中午前)

中華民國基層醫療協會

💞今日11/28星期一(線上課程)
【基層動員 ‧ 推廣流感疫苗接種II (線上直播)】💞
💛【時間】: 2022年11月28日（星期一）12: 30-14:00
💛【學分申請】: 西醫感控、家醫乙類1分、兒科1分、感染症、婦產1分、護理感控1.2分
💛【費用】:免費
💛【上課報名】( 須事先線上報名 )
http://act.pca.org.tw/
💛【會議連結 】(12:00可開始登入等候)
https://bit.ly/3X5RhhF
💛【簽退連結 】( 需學分必填呦~謝謝 您！ )
https://forms.gle/8QPYS9ZybJPrYUvX8",F,,
1669634520,社群副管理員,"新竹北區/專任兼任/復健科
誠徵   專任服務醫/ 兼任支援醫
地點:  新竹市北區復健科診所
科別：復健科 (骨科亦可)
薪資：牌費+診費+PPF
節次時段可談，少節次亦可
意者請洽管醫師：0935-018-882
專任醫師長期也有擴展合作，開設新診所的規畫

(轉自  實名制群 by 管醫師 第二次刊登)",T,,
1669594380,社群副管理員,"管理員報告
職缺貼文來自(沈前輩理事) 實名制社群 皆可私訊管理員代為查詢刊登醫師 及診所

(或是5000群 部分貼文)

也可自行撥打貼文內的聯絡電話/Line，是最快最直接的。

1688醫師職缺群
私訊客服Line 如下

https://lin.ee/GlaQY3H",F,,
1669657500,社群副管理員,"日後 好拿的持續教育學分 會分流 貼在 新設立的聊天群 (設置頂公告)讓 版面乾淨些

歡迎加入

各位醫師晚安 本社群創立1周已經突破600人, 離沈前輩理事創立的實名醫師群2700人、綜合人力群5000人， 我們人氣越來越旺

我們的信念是 透過社群的交流，由群體的智慧來增進群體的利益 同時也調和雇主、受雇的權益。

廢話不多說，本群是醫師職缺群力求版面乾淨。

相信有許多職缺大家很悶(假日兼任兼職是否應該多加價？)、想討論(特別的薪資這麼高？有無暗黑)。

所以我們増設了一個聊天Lounge群，歡迎大家將職缺截圖入內討論。

同時這個Lounge群也會把好拿的線上教育學分、
群友想發起的醫藥材團購、別的群的好康、專屬醫師的好康， 請各位群友踴躍發言。

不設限 歡迎入群聊天
入群連結

https://bit.ly/3XCLlwN",F,,
1669657800,群主David1688,"例如這個一般科診所  開的薪資 有點高  會不會有暗黑的內幕   之前逛到這篇新聞
如果有人在洗管制藥？

https://news.tvbs.com.tw/local/1972727",F,,
1669658040,群主David1688,"比較討論、閒聊的事情， 大家可以分流到 聊天群去 聊天
本版 就比較乾淨...
聊天群那會轉貼(歡迎大家貼文) 聚焦

1. 好拿的線上持續教育學分

2.代轉其他醫療團購 (沈理事的群 最近在團購醫師椅，12月醫療展可以試坐，請入他們的群問問)

3.其他醫師專屬福利 (沈理事的汽車群 也有人團購賓士11月底結單)",F,,
1669748820,社群副管理員,"桃園內壢/專任/不分科(家醫科)/9=30
作者loveislove (喜歡旅遊的大嬸)
看板medstudent
標題[徵才]桃園內壢診所找醫師
時間Mon Nov 28 18:54:31 2022


內壢火車站附近家醫科診所

需帶照9節/週：30W， 生活品質或事業衝刺，節數可談
工作內容：do葯為主

診所備有停車位及套房，也方便外縣市同伴到桃園發展！
意者可洽Line：fghkimo

(轉自ptt)",T,,
1669701720,群主David1688,"彰化田中/兼職/不分科
徵［兼職醫師］
地    點：田中某地區醫院
(emoji)       ：晚班，假日班(輪流)，不限科別
(emoji)可帶照兼職或報備支援
待    遇：面談
電    話：0971-630379
聯絡人：林小姐
（如忙碌中沒接到電話，請留簡訊(emoji)）

(轉自 5000 群)",T,,
1669706880,輝哥,"宜蘭縣三星鄉診所，誠徵家醫科專兼任醫師。節次可談，待遇從優，團隊相處融洽。如有合夥意願，也可討論。
意者請洽 0983531631林先生（若忙碌中未接來電，請簡訊留言，謝謝）。
—————
宜蘭縣三星鄉家醫科診所出租，共4層樓，診所設備齊全，附設電梯、放射室、檢驗室及治療床等，無需再裝潢，可直接開業使用（適合作為聯合診所）。原址旁另有新蓋大樓出租，位於市區，共5層樓，附設電梯，需自行裝潢。該診所在地開業將近30年，有固定長期病患者，可承接既有客源，不用從零開始。原有藥師、護理工作人員可協助聯繫。意者請洽 0928211262 洪先生 可留訊回覆。",T,,
1669740720,Chris,"招募：雙北地區企業臨場服務醫師- 職缺：正職，需職登本醫院；
- 醫師證書：1. 具備醫師專科證書（專科不限）；2. 臨場服務受訓合格證書；
- 服務範圍：雙北地區；
- 工作時間：排班制，正常工作日，時間靈活；
- 工作內容：協助企業執行臨場服務；
- 薪資：面談，掛照費+節金；
- 其他注意事項：
1. 需配合醫院排班；
2. 需有交通工具；
3. 需配合醫院關於臨場服務的規範和要求；
4. 在提前告知並被允許的情況下，可以兼職支援其他醫療機構；
5.無臨場服務經驗，亦可.
若有興趣，可電話聯繫徐小姐：02-2577-8660#263.",T,,
1669840380,群主David1688,"板橋府中/專任兼任/不分科
《誠徵專任、兼任醫師》
板橋的耳鼻喉科診所
誠徵專任耳鼻喉科、內兒科、家醫科、一般科醫師。有基層看診經驗為佳，無經驗亦可。
診次可議，高保障薪加PPF。
另徵六日、晚診兼任醫師。熟局部治療為佳。
近府中站。
0986-888-828
郭

轉自5000群 第二次刊登",T,,
1669803720,群主David1688,"桃園八德/專任/不分科
* 誠徵專任醫師 *

科別 : 家醫科、耳鼻喉科、小兒科、內科、急診專科、新陳代謝科或腸胃科醫師一位。

地址 : 桃園市八德區

時間 : 每周 5-8 診，可議

薪資 : 牌費+診費+PPF，優於一般行情，無診所經驗可，多人診所，排班、換班、休假均很方便

意者請洽：0920735470 洪小姐

(轉自桃園群 第二次刊登)",T,,
1669803840,群主David1688,"桃園南區/專任/不分科徵：［醫師］

地點：南桃園

電話：0-9-1-8-1-2-0-0-9-1

聯絡人：詹醫師

一週7~8節，prefer內科方面（兒科、GI、皮膚、內科、家醫科），至少三年以上門診經驗、可獨當一面者。有關薪資、入股等細節當面洽談。

(轉自 桃園群 第二次刊登)",T,,
1669815480,群主David1688,"宜蘭市/專任/復健科
宜蘭陽明交通大學附設醫院誠徵復健科專科醫師
/教學醫院規模免值班/宜蘭好山好水，歡迎共同發展
請洽03-9325192-72120行政助理李小姐

(轉自 復健醫學會群)",T,,
1669817760,群主David1688,"竹北台南/專任/復健骨科神內風免等
《誠徵 專科醫師》
竹北及台南的骨科復健診所
誠徵專任
骨科/復健科/神內/風免醫師
約8-10診，高保障薪，有年終獎金
希望好相處 好溝通～

聯絡對象：曾小姐
Email:
tlishu@mail2000.com.tw

轉自  5000人群",T,,
1669834560,阿祐,"《誠徵 專科醫師》台北汐止的復健科復健診所
誠徵
骨科/復健科/神內/風免醫師
薪資條件可談，少節次可

聯絡對象：魏醫師
零92零994195",T,,
1669923420,Owen,"[照片]
",F,,
1669890000,Ethan,"誠徵醫師科別 : 誠徵家醫科、新陳代謝科，小兒科、一般科或內科專科醫師一位。
地址 : 桃園市中壢區高鉄A17附近
時間 : 每周6-9診
薪資面議，含牌費+診費+PPF
其他福利：醫師機構責任險及團體保險
亦可先報備支援兼診，彼此磨合。
詳情請洽 0916-746-259林醫師
如上診未接電話，請先傳訊息，謝謝",T,,
1669890180,敏睿HR,"禮聘優質醫師
桃園，中壢，三峽優質社區診所聯盟，環境佳, 醫師相處互助融洽, 歡迎有衝勁或有經驗的醫師加入團隊，備有完整的基層看診培及入股機會, 培訓完成鼓勵醫師開業或合作經營舊診所或新診所開發, 讓優質醫師共享創業利潤!

科別不拘，家醫科內科復健科尤佳

請聯絡03-2550908人資李主任安排各診所院長詳談時間, 期待找到熱情的您，一起跟著診所成長！",T,,
